id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
43423034,A One-Way Ticket To ComfortTown,345980586,Cozy,,Logan Square,41.91458,-87.72052,Entire home/apt,69,1,15,2020-12-13,1.68,9,72
43431634,Comfy 2 BR RoscoeVillage/Wrigley Free St Parking,321617035,Sharleen,,North Center,41.94195,-87.67581,Entire home/apt,95,3,14,2021-02-06,1.52,1,25
43431645,WR Luxury Home 10 Mins-Wrigley Free Parking,92129084,Russell,,North Center,41.93259,-87.67699,Entire home/apt,497,2,27,2021-01-17,3.27,2,159
43433377,Cozy Private Bedroom in Chicago,110356889,Shanasha,,Grand Boulevard,41.8133,-87.61497,Private room,30,2,0,,,1,140
43441046,Spacious & Private 3 BDR Luxury Loft in Downtown!,345980586,Cozy,,Loop,41.88594,-87.63528,Entire home/apt,200,1,19,2021-01-06,2.12,9,5
43441237,"3 BDR Downtown Luxury Loft-Spacious, Safe & Secure",345980586,Cozy,,Loop,41.88436,-87.63377,Entire home/apt,199,1,25,2021-02-13,2.88,9,5
43442679,Entire City Apartment One block to Train Park Free,28304609,John,,East Garfield Park,41.88384,-87.69321,Entire home/apt,52,3,35,2021-02-15,4.30,1,68
43465332,Spacious Townhome - Wicker/Bucktown,128188662,Zach,,West Town,41.9095,-87.66645,Entire home/apt,125,25,1,2020-08-31,0.17,1,355
43480448,"Steps to MI Ave Shops | View, Beach, Gym | Zencity",47172572,Zencity,,Near North Side,41.89917,-87.62739,Entire home/apt,66,1,46,2021-02-04,5.09,63,161
43480449,"Steps to MI Ave Shops | View, Beach, Gym | Zencity",47172572,Zencity,,Near North Side,41.89922,-87.62711,Entire home/apt,67,1,39,2021-02-14,4.74,63,186
43480452,"Steps to MI Ave Shops | View, Beach, Gym | Zencity",47172572,Zencity,,Near North Side,41.89871,-87.62828,Entire home/apt,66,1,46,2021-02-04,5.39,63,187
43480478,"Steps to MI Ave Shops | View, Beach, Gym | Zencity",47172572,Zencity,,Near North Side,41.8992,-87.62857,Entire home/apt,78,1,33,2021-01-30,3.65,63,157
43481232,"Steps to MI Ave Shops | View, Beach, Gym | Zencity",47172572,Zencity,,Near North Side,41.89984,-87.62753,Entire home/apt,61,1,49,2021-01-26,5.72,63,177
43481234,"Steps to MI Ave Shops | View, Beach, Gym | Zencity",47172572,Zencity,,Near North Side,41.89832,-87.62852,Entire home/apt,78,1,43,2021-01-31,5.14,63,155
43486577,Clean Warm Welcoming Experience,345698805,Johnie,,East Garfield Park,41.87905,-87.69443,Private room,110,1,0,,,1,179
43486597,Long term rental in the heart of Bucktown,346794600,Bob,,Logan Square,41.91686,-87.67356,Entire home/apt,110,60,0,,,1,365
43489645,Lincoln Park Vintage Apartment - 2 Bedrooms,40727702,Nicholas,,Lincoln Park,41.93027,-87.64656,Entire home/apt,81,2,4,2021-02-14,0.47,1,26
43495963,GOATHOTE | HIP/SPACIOUS 3/1 | LOGAN SQUARE CHICAGO,244000490,Goathote,,Avondale,41.93465,-87.71863,Entire home/apt,70,1,11,2021-01-05,1.26,21,324
43498654,"1 Bed, 1 Bath w Full Amenities, Patio, W/D,, Field Guide (202)",53964832,Jonathan,,Lincoln Park,41.93025,-87.64296,Entire home/apt,126,2,3,2020-12-20,0.42,11,347
43500305,Stylish 1 bedroom with car rental option (2J),346927652,Scott,,South Lawndale,41.84748,-87.7267,Entire home/apt,45,30,0,,,2,348
43500660,Stylish 1 bedroom with car rental option (C-3),346927652,Scott,,South Lawndale,41.84645,-87.72704,Entire home/apt,55,30,0,,,2,349
43506959,4B1d Luxurious Stay - Two Bedroom Suite Chicago,22094147,Alexis & Bill,,East Garfield Park,41.87816,-87.7038,Private room,52,2,2,2020-07-04,0.25,14,359
43514955,"New King & Queen Suite w 2 Bed, 2 Bath, W/D, Full Kitchen (404)",53964832,Jonathan,,Lincoln Park,41.92976,-87.64447,Entire home/apt,174,2,5,2020-09-21,0.64,11,167
43515251,"Lux Streeterville 1BR w/ Gym, Pool nr. Chicago Riverwalk by Blueground",107434423,Blueground,,Near North Side,41.89153,-87.61558,Entire home/apt,211,30,0,,,220,23
43532857,Private room with private entrance in Boystown,8803468,Ashley,,Lake View,41.94555,-87.64986,Private room,23,1,19,2021-02-18,3.68,7,335
43534178,12 Bedroom/12 bath home in Bucktown/Wicker Park,25106009,Ray,,Logan Square,41.92088,-87.6836,Entire home/apt,300,5,0,,,1,8
43543457,Michigan Ave Downtown Private Room + ensuite Bath,336504529,Don,,Loop,41.87045,-87.62423,Private room,115,1,1,2020-05-30,0.11,7,0
43544239,Michigan Ave Downtown Private Room + Private Bath,336504529,Don,,Loop,41.87179,-87.62401,Private room,97,1,1,2020-07-03,0.13,7,0
43545403,Quiet Lakefront Apartment,250400,Dan,,Rogers Park,42.00725,-87.65965,Entire home/apt,60,32,2,2020-12-01,0.28,10,294
43555956,Newly-renovated historic home in Logan Square,8389213,Danny,,Logan Square,41.9239,-87.70882,Entire home/apt,145,4,6,2020-11-02,1.00,1,234
43558366,SANITIZED Vintage Hyde Park 2BR near UChicago/Med,100179,Kenneth,,Woodlawn,41.7826,-87.61084,Entire home/apt,55,2,8,2020-12-01,0.93,10,53
43567958,DownTown sleeping pod in Hotel BnB/ S-1,347797890,Azhar,,Near South Side,41.86597,-87.62396,Private room,53,1,15,2020-12-16,1.91,15,363
43583038,Rebecca’s Place Lakeview/Lincoln Park/Wrigleyville,188182980,Rebecca,,Lake View,41.93355,-87.66212,Entire home/apt,115,2,0,,,1,0
43594534,"Newly renovated 2BR, across from parks",25561251,Jason,,Bridgeport,41.84081,-87.64909,Entire home/apt,53,32,1,2020-10-04,0.22,2,1
43595121,1401 S. State,343006378,Pch,,Near South Side,41.8635,-87.62705,Entire home/apt,124,33,0,,,5,340
43595136,1401 S. State,343006378,Pch,,Near South Side,41.8635,-87.62705,Entire home/apt,187,33,0,,,5,360
43600854,"New 1 Bed, 1 Bath w Full Amenities, Patio, W/D, Sonos, Full Kitchen (302)",53964832,Jonathan,,Lincoln Park,41.92913,-87.6433,Entire home/apt,126,2,3,2020-08-15,0.37,11,0
43601672,2 Bedrooms for 4: King & Queen Beds Long Term Stay,277460072,Arsène,,Washington Park,41.78553,-87.61713,Private room,68,30,1,2020-11-20,0.33,10,270
43602159,2 Bedrooms for 4: Long Term Stay King & Queen Beds,277460072,Arsène,,Woodlawn,41.78524,-87.61513,Private room,67,30,0,,,10,270
43602615,2 Bedrooms for 4: Two Queen Beds - Long Term Stay,277460072,Arsène,,Washington Park,41.78681,-87.61549,Private room,63,30,0,,,10,270
43602799,Heart of Bucktown Private Retreat,33644944,Jeremy,,Logan Square,41.91592,-87.67817,Entire home/apt,70,2,1,2020-06-24,0.13,1,0
43604567,Fun Location Studio Apt. near Boystown Best Price!,259688317,Vincent & Sofia,,Lake View,41.93476,-87.64317,Entire home/apt,55,2,24,2021-02-15,2.79,14,363
43614465,1 BR Corner Luxury Condo in Chicago with VIEWS!,194789790,Chelsie,,Near North Side,41.89155,-87.62814,Entire home/apt,119,4,15,2021-01-03,1.79,1,21
43623996,Great unique private home .,238767044,Haim,,West Town,41.89467,-87.6763,Entire home/apt,144,2,0,,,6,179
43629665,Luxury 1B 1.5B with private patio. Garage Parking!,62040497,Roman,,Near West Side,41.88801,-87.64472,Entire home/apt,350,7,0,,,1,364
43638215,Logan Studio Duplex & Video Game Art Gallery,5228189,Matthew,,Logan Square,41.91534,-87.68778,Entire home/apt,140,2,0,,,17,149
43638464,Cute Attic Apartment in Historic Ukrainian Village,231272947,Liyaquat,,West Town,41.9023,-87.67987,Entire home/apt,85,1,3,2021-01-24,0.52,2,17
43638644,Logan Video Game Gallery Studio,5228189,Matthew,,Logan Square,41.91456,-87.68868,Entire home/apt,54,1,14,2020-12-27,2.02,17,158
43651253,"Cozy, Corner Home, Great for Families with Kids!",23075413,Desier,,Edgewater,41.99506,-87.66702,Entire home/apt,250,7,0,,,1,355
43653015,Great Room B & Affortable For You!!!,338076137,Tetyana,,East Garfield Park,41.87658,-87.71486,Private room,35,3,4,2020-10-05,0.63,6,90
43657025,Habitación 3 amplia y cómoda con cama Queen,11291722,Hernan,,Near West Side,41.86929,-87.68134,Private room,35,1,1,2020-07-05,0.13,3,49
43662544,The Beach Front Way,32344711,Shawn,,Edgewater,41.98642,-87.6554,Entire home/apt,300,3,0,,,3,89
43662803,Modern Luxury 4 Bed/3.5 Bath with Garage Parking!,204270988,Andrea,,Near West Side,41.86932,-87.68309,Entire home/apt,155,2,26,2021-02-15,3.20,1,85
43689052,Hyde Park/UC Newly Renovated Private Room #1,348938093,Andy,,Grand Boulevard,41.80633,-87.60671,Private room,42,1,18,2021-02-16,2.23,3,178
43691686,Private Room C-Nice & Clean,338076137,Tetyana,,East Garfield Park,41.87631,-87.71302,Private room,27,5,2,2020-08-21,0.28,6,78
43701011,"The Orange Room: Queer Host, Pup, Biker friendly!",25901089,Jaq,,Albany Park,41.97167,-87.71971,Private room,29,2,11,2021-01-31,1.35,2,0
43701546,911 s carpenter street,349078304,Akshay,,Near West Side,41.86992,-87.65248,Private room,12,30,0,,,1,0
43701611,Hyde Park/UC Newly Renovated Private Room #2,348938093,Andy,,Kenwood,41.8084,-87.60637,Private room,42,1,21,2021-01-17,2.59,3,88
43701692,PERFECT Old Town Location for Groups - Sleeps 10!,87386918,Drew,,Lincoln Park,41.91182,-87.64087,Entire home/apt,750,1,2,2020-07-27,0.28,1,90
43702402,Hyde Park/UC Newly Renovated Private Room #3,348938093,Andy,,Kenwood,41.80779,-87.60507,Private room,31,1,18,2021-01-24,2.20,3,169
43710456,Logan Square - Newly Remodeled Guest Suite,328887439,Sarah,,Logan Square,41.92901,-87.72406,Entire home/apt,70,2,10,2021-01-10,1.20,2,219
43713631,GOATHOTE I NEW 3/2 APT I 0.5 MI TO UNITED CENTER!,244000490,Goathote,,Near West Side,41.88036,-87.6857,Entire home/apt,70,1,21,2021-01-10,2.64,21,363
43716201,"Stylish Home, Quite, Clean 20min Downtown Chicago!",111045823,Grace,,Albany Park,41.97169,-87.73261,Private room,60,2,2,2020-11-17,0.44,1,364
43724262,Uptown Princess suite,39040788,Joe,,Uptown,41.96241,-87.65878,Private room,67,1,0,,,1,0
43738636,One bedroom for lowest price,182115765,Carlos,,West Ridge,41.9978,-87.68716,Private room,30,2,8,2021-01-13,1.15,1,45
43754695,A home you will love | 2BR in Chicago,359234447,Kia,,Near North Side,41.90653,-87.6344,Entire home/apt,208,33,0,,,39,361
43754701,A home you will love | 2BR in Chicago,359234447,Kia,,Near North Side,41.90653,-87.6344,Entire home/apt,219,33,0,,,39,361
43754709,1325 N. Wells,359234447,Kia,,Near North Side,41.90653,-87.6344,Entire home/apt,205,33,0,,,39,361
43754716,A home you will love | 2BR in Chicago,359234447,Kia,,Near North Side,41.90653,-87.6344,Entire home/apt,232,33,0,,,39,361
43756594,Luxurious Condo in Top Rated Neighborhood,175087843,Louis,,Ohare,41.97132,-87.84674,Entire home/apt,210,1,8,2021-01-30,1.89,1,343
43765833,Michigan Ave Downtown -Elegant Lake Michigan View,336504529,Don,,Loop,41.87179,-87.62548,Entire home/apt,120,2,12,2020-09-21,1.49,7,0
43767503,Comfortable Room Five Min Walk to Blue Line/ RM 4,102750577,Francisco,,Irving Park,41.94719,-87.71301,Private room,38,1,10,2021-01-02,1.23,6,365
43767746,Comfortable Room Five Min Walk to Blue Line/ RM 5,102750577,Francisco,,Irving Park,41.94831,-87.71164,Private room,38,1,12,2021-02-01,1.55,6,335
43768058,GOATHOTE | STYLISH/FUN 2/1 APT  | NEAR WRIGLEY,244000490,Goathote,,North Center,41.94147,-87.68026,Entire home/apt,62,1,9,2020-12-16,1.36,21,342
43777047,Large One Bedroom in Heart of Old Town/ Gold Coast,349884375,Sena,,Near North Side,41.9027,-87.63318,Entire home/apt,65,31,1,2020-12-20,0.48,4,316
43789677,The Roscoe Village Guesthouse,9959757,Jedidiah,,North Center,41.94329,-87.67854,Entire home/apt,91,2,0,,,4,303
43790461,"Private Garage to Park, 606 Access, Walkscore 93",51767459,Eva,,West Town,41.91313,-87.70006,Entire home/apt,60,3,31,2021-02-14,4.04,3,66
43802195,Lincoln Park home * 7 guests * Great location *,312318265,Salma,,Lincoln Park,41.93085,-87.65395,Entire home/apt,275,3,8,2021-01-22,1.12,2,356
43804915,Chicago in the Fall,11046869,Yalile,,Lake View,41.93388,-87.65547,Entire home/apt,89,3,1,2020-08-22,0.17,1,0
43805133,Cozy Chicago Home Near the Beach,20295830,Elana,,Rogers Park,42.0086,-87.66246,Entire home/apt,62,5,2,2020-08-01,0.27,1,0
43805412,Chicago Hostel Vibes,152478905,Zac,,Logan Square,41.92173,-87.70259,Shared room,29,1,0,,,2,11
43806243,Clean/Comfy  Extended Stay In Chicago,202878032,Ade And J Shuntay,,Greater Grand Crossing,41.76737,-87.62082,Entire home/apt,58,4,1,2020-11-30,0.37,4,0
43816726,Fresh in River North!,350345067,Allison,,Near North Side,41.89354,-87.63806,Entire home/apt,84,2,35,2020-11-29,4.67,1,0
43818411,Entirely Private Suite - Urban Oasis - Pilsen/UIC,138199415,Elaine,,Lower West Side,41.85659,-87.64307,Entire home/apt,100,1,6,2020-10-29,0.93,1,90
43830019,MAG MILE KING EN-SUITE in 2BR/2BA CONDO,179367980,Wendy And Matt,,Near North Side,41.90045,-87.61959,Private room,56,1,0,,,13,0
43832233,Hotel Essex,318108257,Hotel Essex,,Loop,41.87172,-87.62458,Hotel room,0,1,0,,,1,0
43835007,Private KING EN-SUITE in 2BR/2BA MAG MILE Condo,179367980,Wendy And Matt,,Near North Side,41.9007,-87.62136,Private room,56,1,1,2020-07-14,0.14,13,0
43835556,Ukrainian Village Escape on Smith Park,83740151,Ryan,,West Town,41.89303,-87.69151,Entire home/apt,102,2,9,2021-01-03,1.62,1,361
43846198,"XL Penthouse""The Harper"" Free Champagne this FEB.",139564281,Claudia,,West Town,41.88958,-87.64583,Entire home/apt,725,2,3,2020-08-24,0.41,1,216
43848129,LAKESIDE PIED `A TERRE STEPS TO BEACH,266418792,Ljubomir,,Rogers Park,42.00239,-87.65969,Entire home/apt,95,2,7,2020-12-31,0.89,1,280
43849072,"Steps to Shop, Eat, Train | Easy Access | Zencity",47172572,Zencity,,West Town,41.89651,-87.67022,Entire home/apt,42,1,20,2020-12-22,2.54,63,186
43849238,Steps to UChicago | Easy Access + W&D | Zencity,47172572,Zencity,,Hyde Park,41.79632,-87.59852,Entire home/apt,44,1,18,2021-01-18,2.29,63,147
43870930,Entire 2 Bdrm Apt Lincoln Square,22060289,Robin And Mike,,Lincoln Square,41.96905,-87.68333,Entire home/apt,115,32,0,,,1,294
43876715,Entire Apt in Heart of Chicago,871911,Mo  &  Ganna,,Lake View,41.94577,-87.65071,Entire home/apt,169,1,1,2020-08-04,0.15,4,284
43877038,Fuzzy Master Bedroom,871911,Mo  &  Ganna,,Lake View,41.9444,-87.65233,Entire home/apt,73,1,3,2021-01-11,0.39,4,288
43892221,Comfortable Edgewater Retreat,351337925,Chad,,Edgewater,41.98637,-87.6606,Entire home/apt,83,2,15,2021-02-15,2.78,1,21
43899284,Sparkling Clean Large Queen Suite w Sleeper Sofa in Lincoln Park (201),53964832,Jonathan,,Lincoln Park,41.93078,-87.64439,Entire home/apt,156,2,3,2020-10-11,0.42,11,315
43913841,"Quiet area, cheat option to visit the Windy City.",351566853,Christian,,Ashburn,41.74587,-87.68424,Private room,40,1,0,,,1,180
43931928,DownTown sleeping pod in a Hotel BnB/S-2,347797890,Azhar,,Near South Side,41.86577,-87.62408,Private room,50,1,4,2020-11-29,0.54,15,90
43932035,DownTown sleeping pods rooms in a Hotel BnB/S-4,347797890,Azhar,,Near South Side,41.86607,-87.62503,Private room,50,1,26,2021-02-02,3.41,15,89
43932307,DownTown sleeping pods rooms in a Hotel BnB/S-9,347797890,Azhar,,Near South Side,41.86424,-87.62505,Private room,50,1,12,2021-01-02,1.57,15,90
43932443,DownTown Mini sleeping pods  in a Hotel BnB/S-6,347797890,Azhar,,Near South Side,41.86443,-87.62544,Private room,50,1,0,,,15,90
43932555,DownTown sleeping pods rooms in a Hotel BnB/S-8,347797890,Azhar,,Near South Side,41.8662,-87.62314,Private room,50,1,0,,,15,90
43932638,DownTown sleeping pods rooms in a Hotel BnB/S-7,347797890,Azhar,,Near South Side,41.86471,-87.62319,Private room,50,1,1,2020-08-30,0.17,15,90
43938482,DownTown  sleeping PODS rooms in Hotel BnB/S-5,347797890,Azhar,,Near South Side,41.86446,-87.62453,Private room,50,1,2,2020-11-29,0.26,15,362
43938783,DownTown private sleeping PODS  in Hotel BnB/S-3,347797890,Azhar,,Near South Side,41.86403,-87.62536,Private room,50,1,0,,,15,0
43938866,Bright quiet private apartment near Heart of Italy,195966845,Rigo & Natalie,,Lower West Side,41.84707,-87.67963,Entire home/apt,71,38,1,2020-11-30,0.37,1,0
43938991,DownTown sleeping PODS rooms in a Hotel BnB/Q-16,347797890,Azhar,,Near South Side,41.86553,-87.6255,Private room,60,1,1,2020-10-25,0.25,15,90
43939176,DownTown sleeping PODS rooms in a Hotel BnB/S-11,347797890,Azhar,,Near South Side,41.86603,-87.62382,Private room,50,1,1,2020-08-02,0.15,15,90
43939322,DownTown sleeping PODS rooms in a Hotel BnB/S-12,347797890,Azhar,,Near South Side,41.8658,-87.62516,Private room,50,1,0,,,15,90
43939485,DownTown sleeping PODS rooms in a Hotel BnB/S-13,347797890,Azhar,,Near South Side,41.86458,-87.6249,Private room,50,1,2,2020-11-21,0.61,15,90
43939990,DownTown sleeping PODS rooms in a Hotel BnB/S-14,347797890,Azhar,,Near South Side,41.86616,-87.6239,Private room,50,1,0,,,15,90
43943169,1401 S. State,343006378,Pch,,Near South Side,41.8635,-87.62705,Entire home/apt,123,33,0,,,5,319
43954211,Bucktown Single Family Home: walk to everything!,321828948,Molly,,Logan Square,41.91627,-87.68452,Entire home/apt,279,28,4,2020-11-30,0.85,1,233
43959243,Garden apartment in historic home near downtown,39967444,Marrianne,,Douglas,41.83665,-87.61961,Entire home/apt,150,2,4,2020-11-29,0.87,1,167
43967094,Prime Brand New House Perfect for your stay R3,352148357,Poliana,,Bridgeport,41.83985,-87.65665,Private room,30,2,6,2021-02-01,0.88,5,349
43982867,1br in Logan Square,12827586,Aga,,Logan Square,41.9159,-87.70871,Entire home/apt,43,150,0,,,1,151
43986433,Luxury House 6BED/2.5BATH/4PARKING close to lake,129809208,Junni,,North Park,41.98909,-87.70918,Entire home/apt,358,2,4,2020-08-17,0.57,3,364
43999331,Yogi’s Foundation South Shore Urban Retreat,4006669,Katharine,,South Shore,41.75188,-87.56935,Entire home/apt,50,5,2,2020-11-23,0.55,2,77
43999912,"Penthouse with Private Patio, Great for Groups!",217291095,Michael,,West Town,41.89917,-87.65797,Entire home/apt,1499,2,0,,,4,364
44002145,Home away from home,115091921,Matt,,Near North Side,41.89795,-87.62703,Entire home/apt,150,30,0,,,1,65
44012543,Walk to Everything! Lively Wicker Park Studio,200416010,Saul,,West Town,41.90241,-87.67227,Entire home/apt,78,1,25,2021-02-16,3.38,7,327
44020311,Spacious Bucktown Condo,94114269,Claire,,Logan Square,41.92283,-87.68388,Entire home/apt,73,14,3,2021-01-16,0.56,2,60
44031451,MAGICAL Downtown Penthouse,69264508,Joshua,,Near North Side,41.8949,-87.62681,Entire home/apt,350,2,1,2020-09-20,0.20,2,179
44033952,Art Inspired Home Away from Home!,350570263,Kelly,,South Shore,41.76595,-87.58826,Entire home/apt,157,1,23,2021-02-16,4.69,1,82
44042642,House in a good location,260876345,Mostafa,,West Ridge,42.01738,-87.70728,Private room,45,1,0,,,1,365
44045740,"Master Suite + Bunk Beds w Two Bathrooms and Full Kitchen, TV, Sonos, W/D, Patio, Lincoln Park (203)",53964832,Jonathan,,Lincoln Park,41.9291,-87.64426,Entire home/apt,195,2,4,2021-01-17,0.66,11,325
44045940,Great Penthouse in Downtown Chicago,170785489,Dmd,,West Town,41.90064,-87.65738,Entire home/apt,198,2,10,2021-02-05,1.49,48,340
44051925,Beautiful Studio just across from the beach!,327531212,Christina,,Edgewater,41.98719,-87.65475,Entire home/apt,75,2,0,,,1,253
44058297,Cozy Suite 308,265059752,J And F Apartments,,Calumet Heights,41.73325,-87.58445,Entire home/apt,70,3,0,,,3,178
44063437,Roscoe Village Inn | Guesthouse | Walk to Wrigley!,49260140,Kimberly,,North Center,41.94493,-87.68038,Entire home/apt,199,3,0,,,2,276
44066069,4C2bL Comfy bedroom in Chicago,22094147,Alexis & Bill,,East Garfield Park,41.87866,-87.7045,Private room,27,14,0,,,14,365
44075677,Prime Brand New House Perfect for your stay R1,352148357,Poliana,,Bridgeport,41.84103,-87.65801,Private room,30,2,62,2021-02-15,8.42,5,348
44075885,Prime Brand New House Perfect for your stay R2,352148357,Poliana,,Bridgeport,41.84015,-87.65642,Private room,30,2,50,2021-02-17,7.14,5,347
44075970,Prime Brand New House Perfect for your stay R4,352148357,Poliana,,Bridgeport,41.84075,-87.65851,Private room,30,2,20,2020-12-16,2.70,5,205
44082798,Where you want to be downtown!  Suite 1/3,170785489,Dmd,,Near North Side,41.89944,-87.63681,Entire home/apt,143,2,8,2021-01-22,1.24,48,350
44083417,Best location downtown in Chicago! Suite 2/3,170785489,Dmd,,Near North Side,41.8991,-87.63837,Entire home/apt,118,2,15,2021-02-03,2.34,48,354
44085884,High Floor Luxury with a View,8896602,Leah,,Near North Side,41.89626,-87.62726,Entire home/apt,95,28,1,2020-08-16,0.16,1,19
44090162,Downtown Living-Entire Building in River North,170785489,Dmd,,Near North Side,41.89919,-87.63662,Entire home/apt,813,2,0,,,48,323
44109571,Downtown Penthouse with Private Rooftop!,170785489,Dmd,,Near North Side,41.89941,-87.63724,Entire home/apt,113,2,21,2021-02-01,2.84,48,353
44112535,BEAUTIFULLY remodeled flat downtown,170785489,Dmd,,Near North Side,41.89792,-87.63829,Entire home/apt,80,2,5,2021-01-21,0.76,48,365
44113617,Luxury Downtown Penthouse with Private Rooftop!,170785489,Dmd,,Near North Side,41.89761,-87.63808,Entire home/apt,120,2,12,2021-02-15,1.78,48,352
44114462,BEAUTIFULLY remodeled flat DOWNTOWN,170785489,Dmd,,Near North Side,41.89746,-87.63849,Entire home/apt,80,2,12,2020-12-20,1.94,48,355
44115433,The Orleans - Entire Building - With Rooftop Deck!,170785489,Dmd,,Near North Side,41.8989,-87.6386,Entire home/apt,1113,2,0,,,48,344
44116982,The Orleans - Floor 3: Private rooftop deck!,170785489,Dmd,,Near North Side,41.89712,-87.6383,Entire home/apt,513,2,1,2020-07-20,0.14,48,352
44124151,Urban Camper,50920288,Art,,Avondale,41.93964,-87.70161,Entire home/apt,90,2,6,2020-10-05,1.08,1,145
44126327,"Kasa Chicago | High-Rise 1BD with Fast WiFi, Full Kitchen | River North",379711454,Kasa,,Near North Side,41.89493,-87.62936,Entire home/apt,110,2,93,2021-02-13,12.68,11,365
44126335,Kasa Chicago | Pet Friendly 2BD/2BA with Fast WiFi | River North,379711454,Kasa,,Near North Side,41.89648,-87.62853,Entire home/apt,141,2,91,2021-02-06,12.64,11,365
44126346,"Kasa Chicago | High-Rise Studio with Kitchen, In-Unit W/D | River North",379711454,Kasa,,Near North Side,41.89501,-87.6301,Entire home/apt,97,2,74,2021-01-03,10.28,11,365
44126353,"Kasa Chicago | King-Bed Studio + Kitchen, WFH Ready | River North",379711454,Kasa,,Near North Side,41.8964,-87.6295,Entire home/apt,97,2,75,2021-02-13,10.18,11,365
44132255,Private Room with Private Bath in Wicker Hotel,13999922,Holiday,,West Town,41.90197,-87.67088,Private room,200,1,0,,,1,362
44132383,The Orleans - Floor 2: Private roofdeck Patio!,170785489,Dmd,,Near North Side,41.89652,-87.63859,Entire home/apt,513,2,0,,,48,355
44132913,Central Chicago Suite (#1): Access to Roofpatio,170785489,Dmd,,West Town,41.89973,-87.65688,Entire home/apt,128,2,8,2020-11-29,1.24,48,351
44133532,Central Chicago Suite (#2): With A Great Roofpatio,170785489,Dmd,,West Town,41.8989,-87.65784,Entire home/apt,76,2,2,2021-01-18,1.67,48,362
44134769,3 Flat Building Downtown - With Private Patio,170785489,Dmd,,West Town,41.89931,-87.65643,Entire home/apt,506,2,0,,,48,332
44135080,Jaunt￨Gorgeous Lincoln Square Apt w/ Yard￨Parking,354492635,Kyle,,Lincoln Square,41.97104,-87.68569,Entire home/apt,113,2,30,2021-01-31,4.15,1,340
44136045,ENTIRE BUILDING-Walk to Lincoln Park or The Beach!,170785489,Dmd,,Lake View,41.93336,-87.65834,Entire home/apt,385,2,0,,,48,323
44144901,Lincoln Park Living - Suite 1,170785489,Dmd,,Lake View,41.93305,-87.65659,Entire home/apt,128,2,5,2021-01-17,0.71,48,344
44145261,Lincoln Park Living #2 - Suite 2,170785489,Dmd,,Lincoln Park,41.93212,-87.65768,Entire home/apt,192,2,3,2021-01-01,0.45,48,323
44145458,Lincoln Park Living - 2 Queen Beds - Sleeps 6!,170785489,Dmd,,Lincoln Park,41.93171,-87.65874,Entire home/apt,49,2,2,2020-12-15,0.36,48,365
44145941,Stunning Duplex Condo #1 - Downtown River North,170785489,Dmd,,Near North Side,41.89788,-87.63951,Entire home/apt,113,2,25,2021-02-13,3.46,48,345
44146986,Stunning Penthouse (B) - Downtown River North,170785489,Dmd,,Near North Side,41.89585,-87.63797,Entire home/apt,342,2,15,2020-12-20,2.10,48,333
44161649,2 Newly Built Luxury Condos with Private Roofdeck!,170785489,Dmd,,Near North Side,41.89771,-87.63885,Entire home/apt,1142,2,0,,,48,330
44162119,2 Newly Built Luxury Condos with Private Roofdeck!,170785489,Dmd,,Near North Side,41.89612,-87.63908,Entire home/apt,642,2,0,,,48,334
44162298,Spacious Hideaway minutes from Downtown!,169297663,William,,West Town,41.90019,-87.66339,Entire home/apt,68,2,17,2021-02-08,2.82,9,342
44163692,Very comfortable 1 bedroom (king-size bed Room D),40832295,Shannon & Carmen,,Belmont Cragin,41.92045,-87.77894,Private room,150,1,0,,,5,365
44167036,Entire apartment for you | 1BR in Chicago,359234447,Kia,,Lincoln Park,41.92819,-87.6525,Entire home/apt,183,33,0,,,39,355
44167294,"Luxury Condominium, Heart of Old Town/ Gold Coast",349884375,Sena,,Near North Side,41.90413,-87.6347,Entire home/apt,105,31,2,2021-01-31,0.42,4,293
44175548,Chicago uptown,344404176,Amyn,,Edgewater,41.97957,-87.66603,Shared room,100,30,0,,,5,365
44189377,Gorgeous Home near Wrigley Field,355912569,Adrienne,,North Center,41.94917,-87.68349,Entire home/apt,399,7,0,,,2,71
44203673,"Clean, Cozy, Quiet Single Room SouthShore Bungalow",28501460,Delia,,South Shore,41.76439,-87.57347,Private room,22,3,0,,,7,0
44206651,"Wonderful 2BR, 2BA Near Wrigley Lower Level Only",355912569,Adrienne,,North Center,41.94838,-87.68536,Entire home/apt,300,2,0,,,2,88
44206728,New Construction Building in River North,170785489,Dmd,,Near North Side,41.89767,-87.63733,Entire home/apt,1856,2,0,,,48,313
44213093,"New 1 Bed, 1 Bath w Full Amenities, Patio, W/D, Full Kitchen (402)",53964832,Jonathan,,Lincoln Park,41.93101,-87.64431,Entire home/apt,125,2,1,2020-11-29,0.36,11,356
44213095,Sparkling Clean Large Queen Suite w Sleeper Sofa in East Lincoln Park (301),53964832,Jonathan,,Lincoln Park,41.93026,-87.64432,Entire home/apt,156,2,2,2020-12-13,0.76,11,352
44213097,"Lg Queen Suite w Qn Sleeper, Full Kitchen & W/D in Lincoln Park (401)",53964832,Jonathan,,Lincoln Park,41.92914,-87.64352,Entire home/apt,147,2,1,2020-07-28,0.14,11,172
